symbol,asOfDate,periodType,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,ForwardPeRatio,MarketCap,PbRatio,PeRatio,PegRatio,PsRatio,Ticker
TRGP,2022-12-31,3M,27703190944.0,31.441597,6.082197,16.0256,16638590944.0,6.967542,70.0,0.6552,0.769899,TRGP
TRGP,2023-03-31,3M,27842588956.0,23.971235,6.159183,13.0039,16496588956.0,6.188464,18.801546,1.943,0.80549,TRGP
TRGP,2023-06-30,3M,29044374931.0,29.558696,8.533177,13.369,17050374931.0,6.684587,19.766234,1.9976,0.855379,TRGP
TRGP,2023-09-30,3M,31445616984.0,37.46648,8.070014,12.5313,19176616984.0,7.168293,23.293478,1.8733,1.099184,TRGP
TGT,2022-10-31,3M,92131889669.0,53.909824,3.474315,13.369,75603889669.0,7.137829,18.601359,2.4658,0.724738,TGT
TGT,2023-01-31,3M,97324123456.0,52.100708,3.099988,18.3486,79244123456.0,7.191589,23.516393,3.8439,0.742695,TGT
TGT,2023-04-30,3M,89653960983.0,44.427136,3.540556,18.4162,72809960983.0,6.482368,26.379599,3.8596,0.671796,TGT
TGT,2023-07-31,3M,80504639340.0,42.460253,3.249693,16.4204,62994639340.0,5.428233,23.248722,0.7779,0.578835,TGT
TGT,2023-10-31,3M,68359333789.0,33.119832,2.691524,12.3153,51146333789.0,4.265749,15.197531,0.7841,0.474567,TGT
TEL,2022-09-02,TTM,43006849745.0,,,15.9236,39624849745.0,3.797666,16.215969,1.4486,2.585633,TEL
TEL,2022-09-05,TTM,,12.128271,2.732328,,,,,,,TEL
TEL,2022-09-30,3M,38485445756.0,44.854832,8.828962,14.0252,35103445756.0,3.364333,14.445026,1.2748,2.303257,TEL
TEL,2022-12-31,3M,39608708100.0,57.155423,10.312082,16.5289,36364708100.0,3.366479,15.368139,1.5038,2.291628,TEL
TEL,2023-03-31,3M,44791971681.0,59.563792,10.767301,20.0803,41366971681.0,3.640177,18.735714,1.8237,2.592191,TEL
TEL,2023-06-30,3M,47335074794.0,56.084212,11.839689,18.4502,44038074794.0,3.996196,21.204236,1.6781,2.729615,TEL
TEL,2023-09-30,3M,41614203042.0,48.785701,10.313309,16.3666,38539203042.0,3.395824,19.122291,1.4873,2.403315,TEL
TDY,2022-09-02,TTM,21038797877.0,,,,17232597877.0,2.191913,25.464681,,3.273088,TDY
TDY,2022-09-05,TTM,,16.191164,3.921929,,,,,,,TDY
TDY,2022-09-30,3M,19621611073.0,64.929223,14.389565,,15815411073.0,2.011653,23.370499,,3.003913,TDY
TDY,2022-12-31,3M,22318118801.0,69.160579,15.736933,20.6612,18744218801.0,2.437955,26.206422,,3.525729,TDY
TDY,2023-03-31,3M,24309689607.0,82.573674,17.573693,23.1481,21027189607.0,2.573959,27.063521,,3.909257,TDY
TDY,2023-06-30,3M,22496107982.0,73.396763,15.790067,21.5517,19340907982.0,2.311929,26.01962,,3.555671,TDY
TDY,2023-09-30,3M,22222844562.0,70.863663,15.845165,19.802,19233744562.0,2.241956,25.409204,,3.493886,TDY
TFX,2022-02-21,TTM,,20.793258,,,,,,,,TFX
TFX,2022-09-30,3M,10962419220.0,58.028315,15.961868,13.9276,9449884220.0,2.452776,18.740465,2.5067,3.40049,TFX
TFX,2022-12-31,3M,13119479369.0,102.122547,17.308112,17.5747,11709253369.0,3.007292,28.660161,3.1585,4.229616,TFX
TFX,2023-03-08,TTM,12223476794.0,,,17.094,10683550794.0,2.656299,29.671447,1.9653,3.857551,TFX
TFX,2023-03-09,TTM,,16.726777,4.37954,,,,,,,TFX
TFX,2023-03-31,3M,13436822158.0,76.50032,18.900292,18.8679,11896896158.0,2.957979,33.026076,1.9298,4.293682,TFX
TFX,2023-06-30,3M,12857235277.0,62.653123,17.298459,18.0832,11368561277.0,2.765903,31.555411,1.6693,4.000729,TFX
TFX,2023-09-30,3M,10649316949.0,46.222799,14.267784,13.4048,9229729949.0,2.189686,25.180769,1.3058,3.202988,TFX
TER,2022-09-02,TTM,12387079707.0,,,14.4928,13019150707.0,5.663958,17.482105,1.5873,4.275455,TER
TER,2022-09-05,TTM,,11.313311,3.609622,,,,,,,TER
TER,2022-09-30,3M,11150072252.0,42.907007,13.481364,13.1234,11782143252.0,5.1258,15.821053,1.4365,3.869225,TER
TER,2022-12-31,3M,12962985353.0,67.523286,17.712965,19.5695,13605299353.0,6.035845,19.673423,2.3018,4.564478,TER
TER,2023-03-31,3M,15983792081.0,130.47248,25.883468,27.4725,16745292081.0,6.831205,25.476303,1.3933,5.783785,TER
TER,2023-06-30,3M,16638536258.0,95.915376,24.309814,37.8788,17260463258.0,7.046634,29.297368,2.157,6.177429,TER
TER,2023-09-30,3M,14881909918.0,83.158674,21.147127,16.8634,15472219918.0,6.3544,29.721893,0.9741,5.822633,TER
TSLA,2022-09-02,TTM,834444940859.0,,,46.0829,846694940859.0,23.276197,97.548736,1.2868,13.806996,TSLA
TSLA,2022-09-05,TTM,,58.230631,12.423621,,,,,,,TSLA
TSLA,2022-09-30,3M,825409500000.0,177.698493,38.473455,45.045,837659500000.0,23.027807,95.758123,1.256,13.553554,TSLA
TSLA,2022-12-31,3M,373738946667.0,74.673116,15.368819,24.2718,388971946667.0,9.779968,38.096911,1.0784,5.675415,TSLA
TSLA,2023-03-31,3M,641003740000.0,165.42032,27.476692,54.0541,657440740000.0,14.706531,57.309392,1.8877,8.849813,TSLA
TSLA,2023-06-30,3M,814029980000.0,197.62806,32.656556,76.3359,830857980000.0,17.29009,76.991176,2.8942,10.569989,TSLA
TSLA,2023-09-30,3M,776932895532.0,234.156991,33.273357,55.2486,794196895532.0,15.557391,71.287749,2.1251,9.252722,TSLA
TXN,2022-09-02,TTM,147791300495.0,,,18.2482,148934300495.0,10.568713,17.833698,2.2126,7.770621,TXN
TXN,2022-09-05,TTM,,13.362685,7.543451,,,,,,,TXN
TXN,2022-09-30,3M,139706800000.0,46.99186,26.656516,17.331,140849800000.0,9.995018,16.934354,2.101,7.378753,TXN
TXN,2022-12-31,3M,148795998256.0,59.757429,31.862098,21.3675,149948998256.0,10.31842,17.318658,2.805,7.616568,TXN
TXN,2023-03-31,3M,168909080000.0,73.598728,38.572523,24.6305,168897080000.0,11.586546,19.767269,3.2826,8.600223,TXN
TXN,2023-06-30,3M,164039160000.0,68.606926,36.203743,24.6914,163458160000.0,10.72349,20.204265,3.2787,8.506227,TXN
TXN,2023-09-30,3M,146042725656.0,62.411421,32.224785,19.9203,144375725656.0,9.057784,19.088836,2.5531,7.755761,TXN
TXT,2022-09-30,3M,14048830258.0,35.838853,4.564272,12.837,12323830258.0,1.812062,16.093923,,1.034812,TXT
TXT,2022-12-31,3M,16460020217.0,43.660531,4.526958,16.129,14781020217.0,2.158971,18.294574,,1.229482,TXT
TXT,2023-03-31,3M,15906523316.0,46.921898,5.260094,13.7174,14384523316.0,2.022286,17.613466,,1.179854,TXT
TXT,2023-06-30,3M,15390586208.0,34.277475,4.494914,13.089,13639586208.0,1.946288,16.698765,,1.059565,TXT
TXT,2023-09-30,3M,17263235746.0,41.20104,5.163995,13.6799,15477235746.0,2.179466,17.963218,11.404,1.176849,TXT
TMO,2021-08-19,TTM,228874021980.0,,,25.7069,217120021980.0,5.891356,25.561834,7.0941,5.742438,TMO
TMO,2021-08-20,TTM,,17.688695,5.983635,,,,,,,TMO
TMO,2022-09-30,3M,227083443636.0,86.938531,21.268469,20.8333,198711443636.0,4.698448,26.992549,3.0472,4.684578,TMO
TMO,2022-12-31,3M,242219171284.0,83.697018,21.154513,23.753,215978171284.0,4.938125,30.955031,4.1633,4.931236,TMO
TMO,2023-03-31,3M,248268902657.0,98.441278,23.181037,24.2131,222304902657.0,5.054912,32.692569,4.2443,5.05599,TMO
TMO,2023-06-30,3M,233025080970.0,89.247446,21.804536,21.9298,201250080970.0,4.762526,34.012386,3.8433,4.671775,TMO
TMO,2023-09-30,3M,226231196599.0,75.993012,21.395044,20.0803,195356196599.0,4.469969,34.598086,1.9314,4.547203,TMO
TJX,2022-10-31,3M,92469719237.0,58.629633,7.600489,20.6186,83366632237.0,15.447851,25.75,1.8561,1.73865,TJX
TJX,2023-01-31,3M,103842841148.0,67.129641,7.151711,23.0415,94584147148.0,16.697165,28.622378,2.078,1.970618,TJX
TJX,2023-04-30,3M,98027668171.0,69.870041,8.319415,22.779,90760668171.0,14.245307,26.538721,1.9462,1.859379,TJX
TJX,2023-07-31,3M,106883353122.0,70.133434,8.377751,24.8756,99072353122.0,15.427025,26.70679,2.0704,2.015645,TJX
TJX,2023-10-31,3M,108777174390.0,60.667693,8.200315,22.0264,100759174390.0,15.248059,25.826979,1.7959,2.007139,TJX
TSCO,2022-09-30,3M,23959626560.0,60.865612,7.325302,17.9533,20555911560.0,10.740512,20.539227,1.8497,1.596791,TSCO
TSCO,2022-12-31,3M,28698395227.0,63.208148,7.163182,21.4133,24850916227.0,12.777596,24.453261,2.1527,1.88133,TSCO
TSCO,2023-03-31,3M,29897500128.0,87.503256,9.061977,22.2717,25829798128.0,12.646688,24.205973,2.3158,1.855686,TSCO
TSCO,2023-06-30,3M,28739297742.0,43.438361,6.867716,21.0084,24225561742.0,12.653424,22.77034,2.1673,1.702069,TSCO
TSCO,2023-09-30,3M,26317372597.0,61.037397,7.713226,18.0505,22093437597.0,10.585447,20.284715,1.8513,1.525499,TSCO
TT,2022-09-30,3M,37096043000.0,46.099221,8.485108,18.2815,33349743000.0,5.810768,22.697492,2.0488,2.331504,TT
TT,2022-12-31,3M,42469553384.0,73.438619,10.42479,21.2766,38712353384.0,6.565658,23.978602,2.3641,2.572003,TT
TT,2023-03-31,3M,45563240000.0,86.424962,12.429276,21.8818,41947440000.0,6.889505,24.303831,2.227,2.702458,TT
TT,2023-06-30,3M,47744480000.0,52.100044,10.148252,22.5225,43607280000.0,7.202696,24.55199,2.2367,2.739493,TT
TT,2023-09-30,3M,50707394351.0,53.590567,10.384688,20.9205,46344194351.0,7.382941,24.745122,2.0114,2.801168,TT
TDG,2022-09-30,3M,44605764161.0,66.278996,29.540241,23.6407,28529764161.0,,40.370769,0.9781,5.919117,TDG
TDG,2022-12-31,3M,51048964371.0,82.204451,36.54185,29.4118,34236964371.0,,47.059043,1.2671,6.749978,TDG
TDG,2023-03-31,3M,56804503071.0,78.135493,35.681221,33.0033,40241503071.0,,49.969492,3.1435,7.547826,TDG
TDG,2023-06-30,3M,66558230857.0,83.510955,38.164123,31.9489,49115230857.0,,53.543114,2.8895,8.680894,TDG
TDG,2023-09-30,3M,63220577690.0,72.334757,34.136381,28.9855,46526577690.0,,44.942964,2.5559,7.697967,TDG
TRMB,2022-09-30,3M,14441382000.0,82.711237,16.31979,17.1821,13382982000.0,3.43638,26.473171,1.7174,3.650167,TRMB
TRMB,2022-12-31,3M,13866664000.0,108.843516,16.189917,16.9779,12483264000.0,3.246792,26.471204,1.6966,3.397055,TRMB
TRMB,2023-03-31,3M,14322808000.0,63.713559,15.646502,19.1939,12968708000.0,3.201992,29.122222,1.9198,3.567577,TRMB
TRMB,2023-06-30,3M,14293402000.0,81.028356,14.385469,20.6612,13145002000.0,3.096439,28.159574,2.0676,3.666294,TRMB
TRMB,2023-09-30,3M,16437904984.0,84.426836,17.171111,19.4553,13374604984.0,3.087896,38.748201,1.9451,3.670931,TRMB
TYL,2022-02-18,TTM,,,,,16852744591.0,,,,,TYL
TYL,2022-09-30,3M,15485832725.0,151.631607,32.726389,42.735,14463891725.0,5.883632,82.345972,2.9296,8.102559,TYL
TYL,2022-12-31,3M,14336364514.0,170.986517,31.70219,40.3226,13425119514.0,5.288447,72.778781,2.9062,7.466619,TYL
TYL,2023-03-07,TTM,14144691052.0,,,41.841,13309404052.0,5.07143,82.237726,2.8837,7.293199,TYL
TYL,2023-03-08,TTM,,36.454168,7.644936,,,,,,,TYL
TYL,2023-03-31,3M,15696320158.0,186.112075,33.265276,46.5116,14861033158.0,5.662664,91.638243,3.2133,8.126878,TYL
TYL,2023-06-30,3M,18286363047.0,182.584277,36.262393,54.6448,17519521047.0,6.522209,113.789617,3.5536,9.466749,TYL
TYL,2023-09-30,3M,17035231237.0,156.486081,34.436592,43.29,16248157237.0,5.869467,100.036269,3.0833,8.636315,TYL
TSN,2022-09-30,3M,30982229537.0,29.256119,2.255385,8.6059,23710229537.0,1.225018,5.92363,2.2126,0.458687,TSN
TSN,2022-12-31,3M,29564679455.0,36.010572,2.229614,9.2937,22274679455.0,1.123628,6.9787,2.3884,0.424097,TSN
TSN,2023-03-31,3M,28790731768.0,104.314246,2.192243,13.4409,21095731768.0,1.074394,8.814264,6.8613,0.399734,TSN
TSN,2023-06-30,3M,26537369668.0,-1895.526405,2.019587,13.0208,18150369668.0,0.935634,12.210526,32.551,0.341694,TSN
TSN,2023-09-30,3M,26573241616.0,-396.615547,1.990803,16.835,17952241616.0,0.955974,53.712766,11.5274,0.337658,TSN
UDR,2022-09-02,TTM,20477481823.0,,,18.2149,14725522823.0,3.850153,92.489796,,10.096835,UDR
UDR,2022-09-05,TTM,,21.032401,14.580833,,,,,,,UDR
UDR,2022-09-30,3M,19364107343.0,253.616242,49.486981,16.7785,13612148343.0,3.559049,85.122449,,9.292564,UDR
UDR,2022-12-31,3M,18467742139.0,194.696503,46.209095,25.0,12608233139.0,3.262016,77.46,,8.438292,UDR
UDR,2023-03-09,TTM,,,,27.027,,3.349743,158.653846,,8.77257,UDR
UDR,2023-03-13,TTM,18972170378.0,,,,13252207378.0,,,,,UDR
UDR,2023-03-14,TTM,,20.435341,12.503193,,,,,,,UDR
UDR,2023-03-31,3M,19235811512.0,238.805854,48.143811,78.7402,13515848512.0,3.33439,157.923077,,8.732163,UDR
UDR,2023-06-30,3M,19963203328.0,47.494346,49.346934,87.7193,14154395328.0,3.651537,138.580645,,8.955625,UDR
UDR,2023-09-30,3M,17410397876.0,199.495805,42.450822,105.2632,11752558876.0,2.878775,26.422222,,7.359866,UDR
UNP,2022-09-30,3M,152750045904.0,46.00905,23.26379,15.4321,119968045904.0,9.438871,18.15657,1.5941,5.306658,UNP
UNP,2022-12-31,3M,161044801656.0,64.315017,26.059029,17.094,127306801656.0,10.798628,18.488393,2.0029,5.34904,UNP
UNP,2023-03-31,3M,156683443829.0,51.371621,25.872431,17.3913,122745443829.0,10.091708,17.953613,2.5357,5.048693,UNP
UNP,2023-06-30,3M,158977169769.0,55.315647,26.660602,18.0505,124695169769.0,10.012459,18.091954,2.7975,5.047759,UNP
UNP,2023-09-30,3M,158138569060.0,55.235267,26.618174,17.2712,124103569060.0,9.40771,18.596347,3.1037,5.049843,UNP
UAL,2020-07-16,TTM,,,,,,,9.501377,,,UAL
UAL,2022-09-30,3M,28569934106.0,18.0708,2.218679,5.2632,10634934106.0,2.682879,,,0.296624,UAL
UAL,2022-12-31,3M,30608179228.0,19.409118,2.468402,6.3898,12325179228.0,2.516389,,,0.301229,UAL
UAL,2023-03-31,3M,34531611213.0,179.852142,3.021403,4.3029,14512611213.0,2.104497,19.843049,0.1174,0.324923,UAL
UAL,2023-06-30,3M,36865218100.0,20.057246,2.600171,5.1706,17996218100.0,2.698893,9.331633,0.1412,0.371697,UAL
UAL,2023-09-30,3M,30576541521.0,15.834563,2.111056,3.4025,13873541521.0,1.800774,5.215783,0.0929,0.276741,UAL
UPS,2022-09-02,TTM,182331367869.0,,,14.6199,170302367869.0,10.455054,15.746988,1.8924,1.719617,UPS
UPS,2022-09-05,TTM,,10.26814,1.82151,,,,,,,UPS
UPS,2022-09-16,TTM,165531328110.0,,,13.3156,153502328110.0,9.42368,14.193574,1.7224,1.549979,UPS
UPS,2022-09-17,TTM,,9.322032,1.653676,,,,,,,UPS
UPS,2022-09-30,3M,151728792000.0,35.95469,6.279905,12.1655,139699792000.0,8.576327,12.9751,1.5746,1.416918,UPS
UPS,2022-12-31,3M,162851372585.0,29.411481,6.024169,13.6986,150357372585.0,8.79855,13.623824,1.9168,1.507487,UPS
UPS,2023-03-31,3M,182524612000.0,51.50243,7.961815,16.9492,166598612000.0,8.420025,14.696212,2.5156,1.691695,UPS
UPS,2023-06-30,3M,170219900000.0,45.525515,7.717973,16.6389,153222900000.0,7.646616,14.502427,2.5333,1.579778,UPS
UPS,2023-09-30,3M,150416104198.0,,,14.3885,133183104198.0,6.652835,13.518647,2.4475,1.405964,UPS
URI,2022-09-30,3M,29107491006.0,19.640682,9.540312,8.3403,18721491006.0,3.096509,11.185093,0.7586,1.835357,URI
URI,2022-12-31,3M,35097620317.0,21.881309,10.64855,9.9206,24633620317.0,3.880192,13.090976,0.8218,2.294835,URI
URI,2023-03-09,TTM,,,,11.3379,,4.455926,15.301518,1.2719,2.765825,URI
URI,2023-03-13,TTM,40426117066.0,,,,28309117066.0,,,,,URI
URI,2023-03-14,TTM,,7.398631,3.472437,,,,,,,URI
URI,2023-03-31,3M,39398676815.0,27.417312,11.993509,9.8912,27281676815.0,3.863166,13.347723,1.1095,2.413585,URI
URI,2023-06-30,3M,42816252853.0,26.283765,12.047342,11.3379,30410252853.0,4.265113,14.334406,1.2719,2.521729,URI
URI,2023-09-30,3M,42962438605.0,23.854769,11.411006,10.5152,30356438605.0,4.061554,13.570513,1.1641,2.347108,URI
UNH,2022-09-30,3M,495639400000.0,59.787624,6.127023,20.3252,472212400000.0,6.484653,26.386625,1.5746,1.571655,UNH
UNH,2022-12-31,3M,501513191523.0,63.700393,6.057874,21.2766,495373191523.0,6.63382,25.976482,1.6309,1.602142,UNH
UNH,2023-03-31,3M,470165880000.0,51.91761,5.114334,18.9753,440453880000.0,5.663399,22.313031,1.5084,1.384988,UNH
UNH,2023-06-30,3M,469644280000.0,51.734334,5.055211,19.305,445553280000.0,5.479551,21.987191,1.5636,1.355244,UNH
UNH,2023-09-30,3M,486343788032.0,51.016866,5.265683,17.9211,467033788032.0,5.66313,22.568935,1.4306,1.367113,UNH
UHS,2022-09-02,TTM,11971845629.0,,,8.2645,7075267629.0,1.216786,9.873727,,0.583026,UHS
UHS,2022-09-05,TTM,,7.288711,0.917551,,,,,,,UHS
UHS,2022-09-16,TTM,12119259538.0,,,8.5985,7222681538.0,1.242135,10.07943,,0.595172,UHS
UHS,2022-09-17,TTM,,7.378459,0.928849,,,,,,,UHS
UHS,2022-09-30,3M,11329835169.0,27.252279,3.396206,7.6628,6433257169.0,1.106602,8.979633,,0.530231,UHS
UHS,2022-12-31,3M,15151839352.0,36.547885,4.395685,13.1406,10059019352.0,1.699456,14.524742,,0.807389,UHS
UHS,2023-03-31,3M,14069103320.0,34.601998,4.057399,12.7065,8900643320.0,1.503642,13.905908,,0.700335,UHS
UHS,2023-06-30,3M,16233619977.0,38.904354,4.57525,15.949,11070355977.0,1.841714,16.784043,,0.844918,UHS
UHS,2023-09-30,3M,13821372865.0,33.6221,3.879385,10.8108,8723033865.0,1.433307,13.069647,,0.654174,UHS
VLO,2020-10-09,TTM,,,,,,,17.046875,,,VLO
VLO,2022-09-30,3M,48681111180.0,12.592114,1.09509,9.0334,41193111180.0,1.964477,6.158501,0.3115,0.279131,VLO
VLO,2022-12-31,3M,56514483047.0,12.882262,1.35377,6.5445,48907483047.0,2.154447,5.421368,0.2258,0.299409,VLO
VLO,2023-03-31,3M,58328598934.0,13.980968,1.600719,6.5531,50468598934.0,2.14204,4.807163,,0.313418,VLO
VLO,2023-06-30,3M,47331351360.0,16.520541,1.371565,5.5494,41421351360.0,1.65838,3.339977,,0.259967,VLO
VLO,2023-09-30,3M,56290460424.0,15.528403,1.465745,10.0908,50042460424.0,1.8663,4.879821,,0.33771,VLO
VTR,2022-09-30,3M,28451859550.0,67.581454,27.429401,21.3675,16056551550.0,1.527363,803.4,,3.967458,VTR
VTR,2022-12-31,3M,30265013224.0,75.365968,28.784757,25.2525,18007295224.0,1.737837,,,4.432196,VTR
VTR,2023-03-31,3M,29707040250.0,69.685108,27.576865,,17342384250.0,1.70811,,,4.235629,VTR
VTR,2023-06-30,3M,31324367400.0,57.661372,28.313048,,18937307400.0,1.894301,,,4.554329,VTR
VTR,2023-09-30,3M,30369242233.0,67.928742,26.411895,,16952182233.0,1.700595,191.5,,3.981317,VTR
VRSN,2022-09-30,3M,19256410000.0,76.08222,53.954637,23.2019,18464310000.0,,23.729508,2.7002,13.977694,VRSN
VRSN,2022-12-31,3M,22589220720.0,89.961054,61.184238,27.1739,21780020720.0,,27.355526,3.3881,16.087582,VRSN
VRSN,2023-03-31,3M,22850819000.0,86.490609,62.708065,31.746,22041719000.0,,33.866987,2.6915,16.017714,VRSN
VRSN,2023-06-30,3M,24138798000.0,88.517778,64.889242,35.461,23365298000.0,,34.711214,3.1686,16.711973,VRSN
VRSN,2023-09-30,3M,21741081425.0,78.149106,57.775927,23.5849,20887681425.0,,29.960059,1.9144,14.602932,VRSN
VRSK,2022-09-30,3M,30012069329.0,81.554536,40.268441,26.455,26746269329.0,11.372197,26.235385,,9.048066,VRSK
VRSK,2022-12-31,3M,30680074413.0,88.009393,48.667631,31.5457,27292374413.0,13.721656,27.309598,,9.332857,VRSK
VRSK,2023-03-31,3M,31576662109.0,88.87324,48.460194,35.0877,27733662109.0,15.854149,29.291603,,12.211497,VRSK
VRSK,2023-06-30,3M,35620983991.0,97.565007,52.771828,41.3223,32772383991.0,479.128421,46.991684,,14.138977,VRSK
VRSK,2023-09-30,3M,37017491604.0,106.740172,54.6303,35.5872,34246591604.0,116.485005,46.321569,,14.106189,VRSK
VZ,2022-09-30,3M,333176068462.0,28.280797,9.730325,7.2046,159467068462.0,1.853923,7.624498,4.5172,1.18143,VZ
VZ,2022-12-31,3M,337433807411.0,23.873907,9.572319,7.8802,165472807411.0,1.891829,8.565217,5.8806,1.218443,VZ
VZ,2023-03-31,3M,337219228773.0,28.043179,10.246087,8.2713,163493228773.0,1.792087,7.685771,6.8384,1.194823,VZ
VZ,2023-06-30,3M,332447247042.0,28.278942,10.19902,7.9302,156348247042.0,1.683282,7.235409,6.2934,1.148594,VZ
VZ,2023-09-30,3M,309103935913.0,25.639013,9.272376,6.8493,136252935913.0,1.431355,6.482,6.2265,1.010472,VZ
VFC,2020-10-08,TTM,,,,,,,111.9,,,VFC
VFC,2022-09-30,3M,17394952853.0,44.040977,5.646612,10.142,11619870853.0,3.466039,11.638132,1.1405,0.981446,VFC
VFC,2022-12-31,3M,17248931606.0,29.863936,4.88546,11.6009,10728309606.0,3.477699,25.564815,1.4873,0.911309,VFC
VFC,2023-03-31,3M,15831250387.0,71.198406,5.778645,10.4275,8904128387.0,2.682264,21.411215,1.2754,0.760927,VFC
VFC,2023-06-30,3M,14756684786.0,270.685391,7.073015,9.0498,7420598786.0,2.549409,61.580645,0.5141,0.63845,VFC
VFC,2023-09-30,3M,13930331875.0,32.020586,4.591046,8.643,6871304875.0,2.529325,58.9,0.5012,0.600245,VFC
VTRS,2021-02-26,TTM,,,,,,,28.557692,,,VTRS
VTRS,2022-09-30,3M,30658707521.0,52.796121,7.517706,2.5589,10331807521.0,0.521666,13.52381,,0.600951,VTRS
VTRS,2022-12-31,3M,32772579575.0,20.280062,8.455258,3.4626,13497179575.0,0.70427,16.863636,,0.808005,VTRS
VTRS,2023-03-31,3M,29793756842.0,63.43146,7.98953,3.33,11738556842.0,0.557061,5.625731,,0.720138,VTRS
VTRS,2023-06-30,3M,30318177529.0,63.600121,7.736992,3.4722,11967477529.0,0.571843,6.356688,,0.767776,VTRS
VTRS,2023-09-30,3M,29877190400.0,54.95161,7.579388,3.4602,11827390400.0,0.567504,6.444444,,0.766048,VTRS
VICI,2022-06-27,TTM,34691987636.0,,,,,,,,,VICI
VICI,2022-09-30,3M,42692698706.0,84.129346,56.806728,12.6422,28748338706.0,1.321004,31.421053,,11.3493,VICI
VICI,2022-12-31,3M,45039569275.0,57.30123,58.500089,13.2802,31204370275.0,1.437353,30.857143,,11.668804,VICI
VICI,2023-03-31,3M,46899862425.0,63.885652,53.438185,12.7389,32757164425.0,1.493467,25.685039,,11.033591,VICI
VICI,2023-06-30,3M,48849766209.0,53.801613,54.388834,12.7226,31663415209.0,1.358289,21.826389,,9.841049,VICI
VICI,2023-09-30,3M,46301386165.0,59.972704,51.200337,10.8225,29589699165.0,1.24763,12.991071,,8.701996,VICI
V,2022-09-02,TTM,426051944840.0,,,23.2558,416761944840.0,12.771572,29.125184,1.3287,15.149605,V
V,2022-09-05,TTM,,22.534085,15.171709,,,,,,,V
V,2022-09-30,3M,386741711450.0,73.623018,49.665046,21.0084,377451711450.0,11.500992,26.163476,1.1986,13.609058,V
V,2022-12-31,3M,443884574542.0,83.108889,55.933036,24.9377,439956574542.0,12.279728,29.68,1.585,15.140749,V
V,2023-03-31,3M,476938360150.0,84.354149,59.729287,26.6667,472570360150.0,12.798461,31.488827,1.4797,15.84688,V
V,2023-06-30,3M,498214410700.0,89.558585,61.333794,23.9234,494202410700.0,12.814791,31.748663,1.5077,16.17283,V
V,2023-09-30,3M,480178324171.0,79.158972,55.776318,23.2558,478374324171.0,12.202535,29.189086,1.4669,15.158288,V
VMC,2022-09-30,3M,25534259000.0,55.7882,12.227294,22.3714,20959659000.0,3.118486,34.585526,1.3237,3.182654,VMC
VMC,2022-12-31,3M,27887421305.0,79.473985,16.102212,24.6914,23273321305.0,3.394565,38.233624,1.385,3.253355,VMC
VMC,2023-03-07,TTM,27929742278.0,,,30.9598,23567042278.0,3.401415,39.826966,1.6837,3.236812,VMC
VMC,2023-03-08,TTM,,18.079844,3.818042,,,,,,,VMC
VMC,2023-03-31,3M,27197336000.0,80.704261,16.49323,29.9401,22834636000.0,3.295707,38.552809,1.6299,3.133259,VMC
VMC,2023-06-30,3M,34244676000.0,56.518693,16.207429,36.63,29960976000.0,4.288164,48.27409,2.1716,4.057981,VMC
VMC,2023-09-30,3M,31086823663.0,54.195997,14.222172,24.7525,26841623663.0,3.727606,36.730909,1.3939,3.561062,VMC
WAB,2022-09-30,3M,18509565000.0,50.025851,8.894553,14.3885,14797565000.0,1.493949,23.78655,,1.896974,WAB
WAB,2022-12-31,3M,21713231505.0,59.164119,9.415972,17.6678,18152231505.0,1.830338,27.725,,2.258893,WAB
WAB,2023-03-07,TTM,22535059248.0,,,19.0476,19074059248.0,1.888147,30.566474,,2.311998,WAB
WAB,2023-03-08,TTM,,15.3718,2.694937,,,,,,,WAB
WAB,2023-03-31,3M,21631588000.0,60.762888,9.859429,18.2149,18170588000.0,1.798712,29.208092,,2.209252,WAB
WAB,2023-06-30,3M,23395897000.0,60.454514,9.719941,19.7628,19641897000.0,1.947635,30.548747,,2.30931,WAB
WAB,2023-09-30,3M,23062180594.0,50.797755,9.043992,17.0068,19036180594.0,1.868174,28.338667,,2.13947,WAB
